개방자치단체코드,관리번호,자전거보관소명,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,보관대수,설치연도,설치형태,차양막설치여부,공기주입기비치여부,공기주입기유형명,수리대설치여부,관리기관전화번호,관리기관명,데이터기준일자,데이터갱신구분,데이터갱신시점,최종수정시점
3860000,202638600000300112,소사어울마당,"경기도 부천시 소사구 경인옛로73, (소사본동)",경기도 부천시 소사구 소사본동64,37.479808,126.800154,11,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300113,한울빛도서관,"경기도 부천시 소사구 소사로107, (소사본동)",경기도 부천시 소사구 소사본동 334-3,37.468024,126.796927,49,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300114,소새울역 4번출구,"경기도 부천시 소사구 소사로지하 120, (소사본동)",경기도 부천시 소사구 소사본동420-1,37.469128,126.796675,10,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300115,소새울역 3번출구,"경기도 부천시 소사구 소사로지하 120, (소사본동)",경기도 부천시 소사구 소사본동420-1,37.468432,126.797059,10,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300116,소새울역 2번출구,"경기도 부천시 소사구 소사로지하 120, (소사본동)",경기도 부천시 소사구 소사본동420-1,37.46856,126.797483,10,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300117,소새울역 1번출구,"경기도 부천시 소사구 소사로지하 120, (소사본동)",경기도 부천시 소사구 소사본동420-1,37.469098,126.797126,10,1997,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300118,복사초교 앞,"경기도 부천시 소사구 소사로96, (소사본동)",경기도 부천시 소사구 소사본동405,37.467306,126.798675,7,1996,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300119,소사역남부,"경기도 부천시 소사구 경인로363, (소사본동)",경기도 부천시 소사구 소사본동 51,37.48247,126.796107,35,1996,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300120,송내고등학교 건물,"경기도 부천시 소사구 서촌로20번길13, (송내동)",경기도 부천시 소사구 송내동 695,37.486783,126.745679,10,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300121,송내고등학교 건물,"경기도 부천시 소사구 서촌로20번길13, (송내동)",경기도 부천시 소사구 송내동 695,37.486783,126.745679,12,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300122,송내고등학교 건물,"경기도 부천시 소사구 서촌로20번길13, (송내동)",경기도 부천시 소사구 송내동 695,37.486783,126.745679,44,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300123,산골어린이 공원,"경기도 부천시 소사구 성주로20, (송내동)",경기도 부천시 소사구 송내동 407,37.481876,126.759512,11,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300124,중동역 푸르지오 아파트 앞 다산공원,"경기도 부천시 소사구 중동로64, (송내동)",경기도 부천시 소사구 송내동 372번지,37.485945,126.765187,10,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300125,거주자우선 전일주차장,경기도 부천시 소사구 송내대로30번길 81 옆,경기도 부천시 소사구 송내동 336-4,37.485984,126.75816,5,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300126,중동남부역(고가밑),"경기도 부천시 소사구 중동로73, (송내동)",경기도 부천시 소사구 송내동 632,37.48662975,126.7644882,35,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300127,중동남부역(고가밑),"경기도 부천시 소사구 중동로73, (송내동)",경기도 부천시 소사구 송내동 632,37.486479,126.764617,10,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300128,중동남부역(고가밑),"경기도 부천시 소사구 중동로73, (송내동)",경기도 부천시 소사구 송내동 632,37.48662975,126.7644882,22,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300129,중동남부역(고가밑),"경기도 부천시 소사구 중동로73, (송내동)",경기도 부천시 소사구 송내동 632,37.48662975,126.7644882,125,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300130,중동남부역(출입구),"경기도 부천시 소사구 중동로73, (송내동)",경기도 부천시 소사구 송내동 632,37.48662975,126.7644882,10,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300131,중동남부역(출입구),"경기도 부천시 소사구 중동로73, (송내동)",경기도 부천시 소사구 송내동 632,37.48648,126.764281,22,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300132,송내남부역(에스컬레이터 앞쪽),"경기도 부천시 소사구 송내대로41-1, (송내동)",경기도 부천시 소사구 송내동 272-1,37.487362,126.752966,14,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300133,송내남부역(에스컬레이터 앞쪽),"경기도 부천시 소사구 송내대로41-1, (송내동)",경기도 부천시 소사구 송내동 272-1,37.487399,126.753045,22,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300413,부천 종합운동장역(1번 출구),"경기도 부천시 원미구 길주로 지하 502, (춘의동)",경기도 부천시 원미구 춘의동 15-1,37.505331,126.797831,6,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202538600000300775,중동남부역(고가밑),"경기도 부천시 소사구 중동로73, (송내동)",경기도 부천시 소사구 송내동 632,37.48662975,126.7644882,35,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2025-07-17,I,2026-05-15 18:45:05,2025-07-17 16:36:11
3860000,202638600000300181,그린힐 뒤(기아자동차),"경기도 부천시 원미구 길주로137, (상동)",경기도 부천시 원미구 상동 538-4,37.505828,126.757688,18,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300182,그린힐 앞,"경기도 부천시 원미구 길주로137, (상동)",경기도 부천시 원미구 상동 538-4,37.505961,126.757941,27,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202538600000300884,덕산초교 옆,"경기도 부천시 오정구 오정로252번길 91, (오정동)",경기도 부천시 오정구 오정동 113-2,37.529699,126.791779,40,,거치형,,N,,N,032-625-7403,오정구 건설안전과,2025-07-17,I,2026-05-15 18:45:05,2025-07-17 16:36:11
3860000,202638600000300440,부천시여성청소년센터,"경기도 부천시 원미구 부천로122번길 60, (원미동)",경기도 부천시 원미구 원미1동 99-2번지,37.494461,126.788446,9,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300441,부천동 행정복지센터,"경기도 부천시 원미구 부천로136번길 27, (원미동)",경기도 부천시 원미구 원미1동 71번지,37.496427,126.787247,70,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300442,시민학습원,"경기도 부천시 원미구 부흥로 403, (심곡동)",경기도 부천시 원미구 심곡동 181,37.490056,126.785661,20,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300443,심곡동행정복지센터,"경기도 부천시 원미구 부흥로424번길 25, (심곡동)",경기도 부천시 원미구 심곡동 135-3,37.487315,126.787079,14,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300444,소사역 7번출구,"경기도 부천시 원미구 소사로282번길 8, (소사동)",경기도 부천시 원미구 소사동 43,37.483462,126.794958,30,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300445,소사역 6번출구,"경기도 부천시 원미구 소사로 283-2, (소사동)",경기도 부천시 원미구 소사동 44-46,37.483433,126.7945,20,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300446,소사역앞 횡단보도(문달식당 앞),"경기도 부천시 원미구 소사로275번길 8, (소사동)",경기도 부천시 원미구 소사동 44-21,37.482879,126.794765,10,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300447,국민은행,"경기도 부천시 원미구 부천로 94, 앞인도  (원미동)",경기도 부천시 원미구 원미동 134-7 앞 인도,37.492605,126.784839,7,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300280,꿈마을공원 안,"경기도 부천시 원미구 조마루로 343, (중동)",경기도 부천시 원미구 중동 1097-2,37.498624,126.78215,10,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:29
3860000,202638600000300281,보배공원,"경기도 부천시 원미구 계남로322번길 29-7, (중동)",경기도 부천시 원미구 중동 1088,37.501833,126.781093,10,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:29
3860000,202638600000300427,춘의역 (4번 출구),"경기도 부천시 원미구 길주로 396, (춘의동)",경기도 부천시 원미구 춘의동 166-5,37.503346,126.786558,7,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300428,춘의역 (4번 출구),"경기도 부천시 원미구 길주로 396, (춘의동)",경기도 부천시 원미구 춘의동 166-5,37.503346,126.786558,8,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300429,춘의역 (3번 출구),"경기도 부천시 원미구 길주로 지하 406, (춘의동)",경기도 부천시 원미구 춘의동 145번지,37.503305,126.786636,4,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300430,춘의역 (3번 출구),"경기도 부천시 원미구 길주로 지하 406, (춘의동)",경기도 부천시 원미구 춘의동 145번지,37.503215,126.786805,8,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300431,춘의역 (3번 출구),"경기도 부천시 원미구 길주로 지하 406, (춘의동)",경기도 부천시 원미구 춘의동 145번지,37.503146,126.786883,21,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300432,춘의역 (2번 출구),"경기도 부천시 원미구 부천로 210, (춘의동)",경기도 부천시 원미구 춘의동 163-8,37.503298,126.787245,12,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300433,신한은행 역곡점,"경기도 부천시 원미구 부일로 753, (역곡동)",경기도 부천시 원미구 역곡동 111-9번지,37.486526,126.813205,14,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300434,부천농협,"경기도 부천시 원미구 지봉로 105, (역곡동)",경기도 부천시 원미구 역곡동 86-3번지,37.488283,126.81096,10,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300143,부천남부역주차장(중앙),경기도 부천시 소사구 경인로 249-3 옆,경기도 부천시 소사구 심곡본동 550-6,37.483336,126.782838,60,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300144,부천남부역주차장(경인로변),경기도 부천시 소사구 경인로 249-3 옆,경기도 부천시 소사구 심곡본동 550-6,37.483193,126.782868,50,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300145,장말공원,"경기도 부천시 원미구 중동로161번길37, (중동)",경기도 부천시 원미구 중동 737,37.49394,126.765045,22,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300146,삼광교회,"경기도 부천시 원미구 석천로85, (상동)",경기도 부천시 원미구 상동 416-1,37.495164,126.761022,9,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300147,솔안공원 투나쪽 입구,"경기도 부천시 원미구 부일로265, (상동)",경기도 부천시 원미구 상동 432-5,37.488003,126.759144,10,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300148,다정한마을(삼성래미안도로변),"경기도 부천시 원미구 평천로616, (상동, 다정한마을)",경기도 부천시 원미구 상동 500-4,37.515227,126.758669,10,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300149,리파인빌(골프프랜드),"경기도 부천시 원미구 길주로71, (상동, 리파인빌)",경기도 부천시 원미구 상동 531-7,37.50606,126.75038,19,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300150,모건시티 빌딩,"경기도 부천시 원미구 길주로81, (상동)",경기도 부천시 원미구 상동 534-9,37.50606,126.751359,37,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300151,그랜드프라자,"경기도 부천시 원미구 상동로83, (상동)",경기도 부천시 원미구 상동 544-5,37.504753,126.752748,41,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300152,센터프라자,"경기도 부천시 원미구 상동로81, (상동)",경기도 부천시 원미구 상동 544-6,37.504413,126.752665,7,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300153,시그마타워 우측(병천순대),"경기도 부천시 원미구 길주로115, (상동)",경기도 부천시 원미구 상동 535-9,37.506233,126.755735,10,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300154,다승프라자,"경기도 부천시 원미구 길주로125, (상동)",경기도 부천시 원미구 상동 538-7,37.50586,126.756498,14,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300155,서울한방병원,"경기도 부천시 원미구 소향로11, (상동, 코오롱이데아폴리스)",경기도 부천시 원미구 상동 547-1,37.504147,126.748422,9,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300156,서울여성병원,"경기도 부천시 원미구 길주로84, (상동)",경기도 부천시 원미구 상동 544-2,37.505535,126.751623,9,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300157,행복한마을 옆,"경기도 부천시 원미구 조마루로57, (상동)",경기도 부천시 원미구 상동 550-5,37.501912,126.75,30,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300158,파라곤,"경기도 부천시 원미구 상동로81-2, (상동)",경기도 부천시 원미구 상동 635,37.505014,126.7528,10,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300457,춘의역 3번출구,경기도 부천시 원미구 부천로 209(춘의동),경기도 부천시 원미구 춘의동 140-8,37.502977,126.786861,15,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300458,시청역 4번출구5번출구 사이,경기도 부천시 원미구 길주로 195(중동),경기도 부천시 원미구 중동 1032-2,37.504914,126.764315,20,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300307,하이마트,"경기도 부천시 원미구 길주로 255, (중동)",경기도 부천시 원미구 중동 1056-4,37.504087,126.77082,10,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:29
3860000,202638600000300308,대일빌딩,"경기도 부천시 원미구 길주로 249, (중동)",경기도 부천시 원미구 중동 1056-2,37.504173,126.770141,9,1996,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:29
3860000,202638600000300309,전자랜드,"경기도 부천시 원미구 길주로 245, (중동)",경기도 부천시 원미구 중동 1056-1,37.504211,126.769802,4,2010,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:29
3860000,202538600000300665,상동중학교,"경기도 부천시 원미구 부흥로 19, (상동)",경기도 부천시 원미구 상동 572-3,37.49766,126.745501,169,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2025-07-17,I,2026-05-15 18:45:05,2025-07-17 16:36:10
3860000,202638600000300183,효성프라자,"경기도 부천시 원미구 송내대로265번길17, (상동)",경기도 부천시 원미구 상동 538-1,37.50674,126.758301,20,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202538600000300529,중동빌딩,"경기도 부천시 원미구 중동로 151, (중동)",경기도 부천시 원미구 중동 753-1,37.493308,126.766813,20,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2025-07-17,I,2026-05-15 18:45:05,2025-07-17 16:36:09
3860000,202638600000300134,송내남부역(햇살가게 옆),"경기도 부천시 소사구 송내대로41-1, (송내동)",경기도 부천시 소사구 송내동 272-1,37.487324,126.753505,22,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300135,송내1 주민지원센터,"경기도 부천시 소사구 경인로9번길25, (송내동)",경기도 부천시 소사구 송내동 328-2,37.484143,126.756189,9,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300136,부천고,"경기도 부천시 소사구 경인로92번길70, (송내동)",경기도 부천시 소사구 송내동 437,37.479943,126.766773,60,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300137,송내사회체육관,"경기도 부천시 소사구 경인로120번길45, (송내동)",경기도 부천시 소사구 송내동 457,37.482172,126.769138,20,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300138,소사경찰서 주차장,"경기도 부천시 소사구 경인로160번길70, (송내동)",경기도 부천시 소사구 송내동 601-2,37.480411,126.772682,10,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300139,굿모닝한의원 앞 경인로변,"경기도 부천시 소사구 경인로216번길10, (심곡본동)",경기도 부천시 소사구 심곡본동 666-3,37.48314,126.779238,5,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300140,KB국민은행 앞 경인로변,"경기도 부천시 소사구 경인로232, (심곡본동)",경기도 부천시 소사구 심곡본동 671-1,37.48296,126.781307,3,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300141,라비앙로제(아),"경기도 부천시 소사구 경인로190, (심곡본동)",경기도 부천시 소사구 심곡본동 588-1,37.483612,126.776468,5,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202638600000300142,심곡본동 공영주차장,"경기도 부천시 소사구 경인로224번길54, (심곡본동)",경기도 부천시 소사구 심곡본동 656,37.48081,126.779686,10,,거치형,,N,,N,032-625-6407,소사구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:28
3860000,202538600000300575,부천시청역 4번출구,"경기도 부천시 원미구 길주로 191, (중동)",경기도 부천시 원미구 중동 1033-1,37.505009,126.763465,171,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2025-07-17,I,2026-05-15 18:45:05,2025-07-17 16:36:10
3860000,202638600000300296,뉴월드프라자,"경기도 부천시 원미구 신흥로 234, (중동)",경기도 부천시 원미구 중동 1062,37.504529,126.776115,10,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:29
3860000,202638600000300297,삼진빌딩,"경기도 부천시 원미구 신흥로 250, (중동)",경기도 부천시 원미구 중동 1061-2,37.505924,126.775736,10,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:29
3860000,202638600000300298,부천요양병원,"경기도 부천시 원미구 길주로 321, (중동)",경기도 부천시 원미구 중동 1080,37.503056,126.778496,10,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:29
3860000,202638600000300299,빈센트타워,"경기도 부천시 원미구 신흥로 226, (중동)",경기도 부천시 원미구 중동 1062-3,37.503744,126.77633,29,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:29
3860000,202638600000300300,진병원,"경기도 부천시 원미구 신흥로 244, (중동)",경기도 부천시 원미구 중동 1061-4,37.50539,126.775809,10,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:29
3860000,202638600000300301,한신빌딩,"경기도 부천시 원미구 신흥로 256, (중동)",경기도 부천시 원미구 중동 1061,37.506434,126.775577,8,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:29
3860000,202638600000300302,동화빌딩,"경기도 부천시 원미구 길주로 279, (중동)",경기도 부천시 원미구 중동 1058-4,37.503621,126.774138,40,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:29
3860000,202638600000300303,중동프라자,"경기도 부천시 원미구 길주로 275, (중동)",경기도 부천시 원미구 중동 1058-2,37.503725,126.773295,15,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:29
3860000,202638600000300304,신명타운,"경기도 부천시 원미구 길주로 273, (중동)",경기도 부천시 원미구 중동 1058-1,37.503794,126.772795,10,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:29
3860000,202638600000300305,중동교회 좌측,"경기도 부천시 원미구 길주로 263, (중동)",경기도 부천시 원미구 중동 1057-1,37.503953,126.771569,10,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:29
3860000,202638600000300306,중동교회 우측,"경기도 부천시 원미구 길주로 263, (중동)",경기도 부천시 원미구 중동 1057-1,37.5039,126.772041,10,,거치형,,N,,N,032-625-5403,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:29
3860000,202638600000300448,부천제일요양병원,"경기도 부천시 원미구 조종로8번길 12, 앞인도남측  (원미동)",경기도 부천시 원미구 원미동 134-4 앞 인도 남측,37.493128,126.784939,7,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300449,부천제일요양병원,"경기도 부천시 원미구 부천로 100, 앞인도북측  (원미동)",경기도 부천시 원미구 원미동 134-3 앞 인도 북측,37.493039,126.784899,7,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300450,마루광장,"경기도 부천시 원미구 부천로 지하 1-1, (심곡동)",경기도 부천시 원미구 심곡동 498번지,37.484545,126.78249,108,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300451,마루광장,"경기도 부천시 원미구 부천로 지하 1-1, (심곡동)",경기도 부천시 원미구 심곡동 498번지,37.484641,126.782487,80,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300452,부천역 3번출구,"경기도 부천시 원미구 부천로 지하 1-1, (심곡동)",경기도 부천시 원미구 심곡동498번지,37.484488,126.782288,20,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300453,부천역 5번출구,"경기도 부천시 원미구 부천로2번길 19, (심곡동)",경기도 부천시 원미구 심곡동 172-8번지 앞,37.484184,126.783726,18,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
3860000,202638600000300454,부천역 5번출구,"경기도 부천시 원미구 부천로 4, (심곡동)",경기도 부천시 원미구 심곡동 172-15번지 앞,37.484204,126.783565,10,,거치형,,N,,N,032-625-5414,원미구 건설안전과,2026-05-11,I,2026-05-15 18:45:05,2026-05-12 10:42:30
